Token ID	Source Token	Source Lemma	Source POS	Target POS	Translated Token	Translated Lemma	Synset ID	Link in Dictionary?	POS Match?	Target Sentence	Source Sentence
wf	with	with	 	 	 	 
wf	large	large	 	 	 	 
d003.s015.s003	stakes	stake	 	 	 	 
wf	in	in	 	 	 	 
d003.s015.s004	contracts	contract	 	 	 	 
wf	for	for	 	 	 	 
wf	two	two	 	 	 	 
wf	major	major	 	 	 	 
d003.s015.s005	fields	field	n	x(x)	क्षेत्रों	क्षेत्रों	bn:00034265n	False	FALSE	किसी अन्य कंपनी से अधिक अनुबंधों पर सरकार राष्ट्रीय नैशनल पीटन का आदेश देती है और दो प्रमुख क्षेत्रों के लिए बड़े दांवों के साथ चला जाता है।	State-owned China National Petroleum Corporation bid on more contracts than any other company and walked away with large stakes in contracts for two major fields .
wf	.	.	 	 	 	 
wf	We	we	 	 	 	 
wf	all	all	 	 	 	 
wf	know	know	 	 	 	 
wf	that	that	 	 	 	 
d003.s016.s000	China	china	n	x(x)	चीन	चीन	bn:00016756n	False	FALSE	हम सब जानते हैं कि चीन एक मुख्य आर्थिक और तकनीकी शक्‍ति बन गया है, तेल - सेवा सेवक आकार्ट ने कहा ।	We all know that China is on track to become a major economic as well as technological power , Oil Ministry spokesman Assam Jihad said .
wf	is	be	 	 	 	 
wf	on	on	 	 	 	 
d003.s016.s001	track	track	 	 	 	 
wf	to	to	 	 	 	 
wf	become	become	 	 	 	 
wf	a	a	 	 	 	 
wf	major	major	 	 	 	 
wf	economic	economic	 	 	 	 
wf	as	as	 	 	 	 
wf	well	well	 	 	 	 
wf	as	as	 	 	 	 
wf	technological	technological	 	 	 	 
d003.s016.s002	power	power	n	x(x)	शक्‍ति	शक्‍ति	bn:00041585n	False	FALSE	हम सब जानते हैं कि चीन एक मुख्य आर्थिक और तकनीकी शक्‍ति बन गया है, तेल - सेवा सेवक आकार्ट ने कहा ।	We all know that China is on track to become a major economic as well as technological power , Oil Ministry spokesman Assam Jihad said .
wf	,	,	 	 	 	 
wf	Oil	oil	 	 	 	 
wf	Ministry	ministry	 	 	 	 
d003.s016.s003	spokesman	spokesman	n	x(x)	सेवक	सेवक	bn:00073526n	False	FALSE	हम सब जानते हैं कि चीन एक मुख्य आर्थिक और तकनीकी शक्‍ति बन गया है, तेल - सेवा सेवक आकार्ट ने कहा ।	We all know that China is on track to become a major economic as well as technological power , Oil Ministry spokesman Assam Jihad said .
wf	Assam	assam	 	 	 	 
wf	Jihad	jihad	 	 	 	 
wf	said	say	 	 	 	 
wf	.	.	 	 	 	 
wf	We	we	 	 	 	 
wf	feel	feel	 	 	 	 
wf	confident	confident	 	 	 	 
wf	that	that	 	 	 	 
wf	the	the	 	 	 	 
wf	Chinese	chinese	 	 	 	 
d003.s017.s000	company	company	 	 	 	 
wf	will	will	 	 	 	 
wf	be	be	 	 	 	 
wf	on	on	 	 	 	 
d003.s017.s001	par	par	 	 	 	 
wf	with	with	 	 	 	 
wf	its	its	 	 	 	 
d003.s017.s002	competitors	competitor	 	 	 	 
wf	and	and	 	 	 	 
wf	will	will	 	 	 	 
wf	deliver	deliver	 	 	 	 
wf	on	on	 	 	 	 
wf	its	its	 	 	 	 
d003.s017.s003	commitments	commitment	 	 	 	 
wf	towards	towards	 	 	 	 
d003.s017.s004	Iraq	iraq	 	 	 	 
wf	.	.	 	 	 	 
d003.s018.s000	Companies	company	n	x(x)	हथियार	हथियार	bn:00021286n	False	FALSE	हर हथियार का भुगतान करने के लिए तैयार हर क्षेत्र के ऊपर आउटपुट को बढ़ाने के लिए तैयार था.	Companies pre-selected to submit bids made offers that were then compared to the per barrel fee the ministry was willing to pay for boosting output above current levels at each field .
wf	pre-selected	pre-selected	 	 	 	 
wf	to	to	 	 	 	 
wf	submit	submit	 	 	 	 
d003.s018.s001	bids	bid	 	 	 	 
wf	made	make	 	 	 	 
d003.s018.s002	offers	offer	 	 	 	 
wf	that	that	 	 	 	 
wf	were	be	 	 	 	 
wf	then	then	 	 	 	 
wf	compared	compare	 	 	 	 
wf	to	to	 	 	 	 
wf	the	the	 	 	 	 
wf	per	per	 	 	 	 
d003.s018.s003	barrel	barrel	n	x(x)	आउटपुट	आउटपुट	bn:00008694n	False	FALSE	हर हथियार का भुगतान करने के लिए तैयार हर क्षेत्र के ऊपर आउटपुट को बढ़ाने के लिए तैयार था.	Companies pre-selected to submit bids made offers that were then compared to the per barrel fee the ministry was willing to pay for boosting output above current levels at each field .
d003.s018.s004	fee	fee	 	 	 	 
wf	the	the	 	 	 	 
d003.s018.s005	ministry	ministry	 	 	 	 
wf	was	be	 	 	 	 
wf	willing	willing	 	 	 	 
wf	to	to	 	 	 	 
wf	pay	pay	 	 	 	 
wf	for	for	 	 	 	 
wf	boosting	boost	 	 	 	 
d003.s018.s006	output	output	n	x(x)	आउटपुट	आउटपुट	bn:00059788n	False	FALSE	हर हथियार का भुगतान करने के लिए तैयार हर क्षेत्र के ऊपर आउटपुट को बढ़ाने के लिए तैयार था.	Companies pre-selected to submit bids made offers that were then compared to the per barrel fee the ministry was willing to pay for boosting output above current levels at each field .
wf	above	above	 	 	 	 
wf	current	current	 	 	 	 
d003.s018.s007	levels	level	 	 	 	 
wf	at	at	 	 	 	 
wf	each	each	 	 	 	 
d003.s018.s008	field	field	n	x(x)	क्षेत्र	क्षेत्र	bn:00034265n	False	FALSE	हर हथियार का भुगतान करने के लिए तैयार हर क्षेत्र के ऊपर आउटपुट को बढ़ाने के लिए तैयार था.	Companies pre-selected to submit bids made offers that were then compared to the per barrel fee the ministry was willing to pay for boosting output above current levels at each field .
wf	.	.	 	 	 	 
wf	US	us	 	 	 	 
d004.s000.s000	banks	bank	 	 	 	 
wf	repay	repay	 	 	 	 
d004.s000.s001	state	state	 	 	 	 
d004.s000.s002	support	support	 	 	 	 
wf	The	the	 	 	 	 
wf	crisis-hit	crisis-hit	 	 	 	 
d004.s001.s000	US	us	n	x(x)	अमेरिका	अमेरिका	bn:00003341n	False	FALSE	संकट अमेरिका प्रमुख बैंक उनकी हालत के बंधनों से मुक्त तोड़ रहे हैं.	The crisis-hit US major banks are breaking free from their state shackles .
wf	major	major	 	 	 	 
d004.s001.s001	banks	bank	n	x(x)	बैंक	बैंक	bn:00008364n	False	FALSE	संकट अमेरिका प्रमुख बैंक उनकी हालत के बंधनों से मुक्त तोड़ रहे हैं.	The crisis-hit US major banks are breaking free from their state shackles .
wf	are	be	 	 	 	 
wf	breaking	break	 	 	 	 
wf	free	free	 	 	 	 
wf	from	from	 	 	 	 
wf	their	they	 	 	 	 
d004.s001.s002	state	state	n	x(x)	हालत	हालत	bn:00074010n	False	FALSE	संकट अमेरिका प्रमुख बैंक उनकी हालत के बंधनों से मुक्त तोड़ रहे हैं.	The crisis-hit US major banks are breaking free from their state shackles .
d004.s001.s003	shackles	shackle	n	x(x)	हैं.	हैं.	bn:00011975n	False	FALSE	संकट अमेरिका प्रमुख बैंक उनकी हालत के बंधनों से मुक्त तोड़ रहे हैं.	The crisis-hit US major banks are breaking free from their state shackles .
wf	.	.	 	 	 	 
wf	On	on	 	 	 	 
d004.s002.s000	Wednesday	wednesday	 	 	 	 
wf	Bank	bank	 	 	 	 
wf	of	of	 	 	 	 
wf	America	america	 	 	 	 
wf	repaid	repay	 	 	 	 
wf	the	the	 	 	 	 
d004.s002.s001	support	support	n	x(x)	समर्थन	समर्थन	bn:00007799n	False	FALSE	अमेरिका के बुधवार बैंक बैंक से प्राप्त समर्थन का भुगतान अमेरिका अमेरिका के 45 अरब डॉलर (लगभग 30 अरब डॉलर) एक जाना में.	On Wednesday Bank of America repaid the support from the bank protection fund TARP in the amount USD 45 billion ( nearly EUR 30 billion ) in one go .
wf	from	from	 	 	 	 
wf	the	the	 	 	 	 
d004.s002.s002	bank	bank	n	x(x)	बैंक	बैंक	bn:00008364n	False	FALSE	अमेरिका के बुधवार बैंक बैंक से प्राप्त समर्थन का भुगतान अमेरिका अमेरिका के 45 अरब डॉलर (लगभग 30 अरब डॉलर) एक जाना में.	On Wednesday Bank of America repaid the support from the bank protection fund TARP in the amount USD 45 billion ( nearly EUR 30 billion ) in one go .
d004.s002.s003	protection	protection	 	 	 	 
d004.s002.s004	fund	fund	n	x(x)	अमेरिका	अमेरिका	bn:00036839n	False	FALSE	अमेरिका के बुधवार बैंक बैंक से प्राप्त समर्थन का भुगतान अमेरिका अमेरिका के 45 अरब डॉलर (लगभग 30 अरब डॉलर) एक जाना में.	On Wednesday Bank of America repaid the support from the bank protection fund TARP in the amount USD 45 billion ( nearly EUR 30 billion ) in one go .
wf	TARP	tarp	 	 	 	 
wf	in	in	 	 	 	 
wf	the	the	 	 	 	 
d004.s002.s005	amount	amount	 	 	 	 
wf	USD	usd	 	 	 	 
wf	45	45	 	 	 	 
wf	billion	billion	 	 	 	 
wf	(	(	 	 	 	 
wf	nearly	nearly	 	 	 	 
wf	EUR	eur	 	 	 	 
wf	30	30	 	 	 	 
wf	billion	billion	 	 	 	 
wf	)	)	 	 	 	 
wf	in	in	 	 	 	 
wf	one	one	 	 	 	 
wf	go	go	 	 	 	 
wf	.	.	 	 	 	 
wf	And	and	 	 	 	 
wf	,	,	 	 	 	 
wf	according	accord	 	 	 	 
wf	to	to	 	 	 	 
d004.s003.s000	reports	report	 	 	 	 
wf	from	from	 	 	 	 
d004.s003.s001	US	us	 	 	 	 
d004.s003.s002	broadcaster	broadcaster	n	x(x)	रेडियोर	रेडियोर	bn:00013240n	False	FALSE	और, अमेरिका के रेडियोर सी.एन.बी. सी. सी.	And , according to reports from US broadcaster CNBC , Citigroup is also planning to repay the state support .
wf	CNBC	cnbc	 	 	 	 
wf	,	,	 	 	 	 
wf	Citigroup	citigroup	 	 	 	 
wf	is	be	 	 	 	 
wf	also	also	 	 	 	 
wf	planning	plan	 	 	 	 
wf	to	to	 	 	 	 
wf	repay	repay	 	 	 	 
wf	the	the	 	 	 	 
d004.s003.s003	state	state	n	x(x)	अमेरिका	अमेरिका	bn:00023236n	False	FALSE	और, अमेरिका के रेडियोर सी.एन.बी. सी. सी.	And , according to reports from US broadcaster CNBC , Citigroup is also planning to repay the state support .
d004.s003.s004	support	support	 	 	 	 
wf	.	.	 	 	 	 
wf	The	the	 	 	 	 
d004.s004.s000	institutions	institution	n	x(x)	संस्थाएँ	संस्थाएँ	bn:00031641n	False	FALSE	संस्थाएँ अपने आप को उन प्रतिबंधों से मुक्काना चाहते हैं जो पैसे की स्वीकृति के साथ जा रहे हैं, जैसे कि प्रबंधकों पर सीमाओं और उच्च आरोपों का भुगतान।	The institutions thereby want to wiggle themselves free from the restrictions going hand-in-hand with the acceptance of the money , such as the limits on manager bonuses and the paying of high charges .
wf	thereby	thereby	 	 	 	 
wf	want	want	 	 	 	 
wf	to	to	 	 	 	 
wf	wiggle	wiggle	 	 	 	 
wf	themselves	themselves	 	 	 	 
wf	free	free	 	 	 	 
wf	from	from	 	 	 	 
wf	the	the	 	 	 	 
d004.s004.s001	restrictions	restriction	n	x(x)	प्रतिबंधों	प्रतिबंधों	bn:00051251n	False	FALSE	संस्थाएँ अपने आप को उन प्रतिबंधों से मुक्काना चाहते हैं जो पैसे की स्वीकृति के साथ जा रहे हैं, जैसे कि प्रबंधकों पर सीमाओं और उच्च आरोपों का भुगतान।	The institutions thereby want to wiggle themselves free from the restrictions going hand-in-hand with the acceptance of the money , such as the limits on manager bonuses and the paying of high charges .
wf	going	go	 	 	 	 
wf	hand-in-hand	hand-in-hand	 	 	 	 
wf	with	with	 	 	 	 
wf	the	the	 	 	 	 
d004.s004.s002	acceptance	acceptance	n	x(x)	स्वीकृति	स्वीकृति	bn:00000649n	False	FALSE	संस्थाएँ अपने आप को उन प्रतिबंधों से मुक्काना चाहते हैं जो पैसे की स्वीकृति के साथ जा रहे हैं, जैसे कि प्रबंधकों पर सीमाओं और उच्च आरोपों का भुगतान।	The institutions thereby want to wiggle themselves free from the restrictions going hand-in-hand with the acceptance of the money , such as the limits on manager bonuses and the paying of high charges .
wf	of	of	 	 	 	 
wf	the	the	 	 	 	 
d004.s004.s003	money	money	n	x(x)	पैसे	पैसे	bn:00055644n	False	FALSE	संस्थाएँ अपने आप को उन प्रतिबंधों से मुक्काना चाहते हैं जो पैसे की स्वीकृति के साथ जा रहे हैं, जैसे कि प्रबंधकों पर सीमाओं और उच्च आरोपों का भुगतान।	The institutions thereby want to wiggle themselves free from the restrictions going hand-in-hand with the acceptance of the money , such as the limits on manager bonuses and the paying of high charges .
wf	,	,	 	 	 	 
wf	such	such	 	 	 	 
wf	as	as	 	 	 	 
wf	the	the	 	 	 	 
d004.s004.s004	limits	limit	n	x(x)	सीमाओं	सीमाओं	bn:00051250n	False	FALSE	संस्थाएँ अपने आप को उन प्रतिबंधों से मुक्काना चाहते हैं जो पैसे की स्वीकृति के साथ जा रहे हैं, जैसे कि प्रबंधकों पर सीमाओं और उच्च आरोपों का भुगतान।	The institutions thereby want to wiggle themselves free from the restrictions going hand-in-hand with the acceptance of the money , such as the limits on manager bonuses and the paying of high charges .
wf	on	on	 	 	 	 
d004.s004.s005	manager	manager	 	 	 	 
d004.s004.s006	bonuses	bonus	 	 	 	 
wf	and	and	 	 	 	 
wf	the	the	 	 	 	 
wf	paying	pay	 	 	 	 
wf	of	of	 	 	 	 
wf	high	high	 	 	 	 
d004.s004.s007	charges	charge	n	x(x)	आरोपों	आरोपों	bn:00017791n	False	FALSE	संस्थाएँ अपने आप को उन प्रतिबंधों से मुक्काना चाहते हैं जो पैसे की स्वीकृति के साथ जा रहे हैं, जैसे कि प्रबंधकों पर सीमाओं और उच्च आरोपों का भुगतान।	The institutions thereby want to wiggle themselves free from the restrictions going hand-in-hand with the acceptance of the money , such as the limits on manager bonuses and the paying of high charges .
wf	.	.	 	 	 	 
wf	Bank	bank	 	 	 	 
wf	of	of	 	 	 	 
wf	America	america	 	 	 	 
wf	had	have	 	 	 	 
wf	raised	raise	 	 	 	 
wf	some	some	 	 	 	 
wf	USD	usd	 	 	 	 
wf	19	19	 	 	 	 
wf	billion	billion	 	 	 	 
wf	from	from	 	 	 	 
d004.s005.s000	investors	investor	n	x(x)	निवेशकों	निवेशकों	bn:00047367n	False	FALSE	अमेरिका के बैंक ने परिवर्तनों के माध्यम से निवेशकों से कुछ अमेरिका १९ अरब उठाया था.	Bank of America had raised some USD 19 billion from investors through convertible loans .
wf	through	through	 	 	 	 
wf	convertible	convertible	 	 	 	 
d004.s005.s001	loans	loan	n	x(x)	निवेशकों	निवेशकों	bn:00051693n	False	FALSE	अमेरिका के बैंक ने परिवर्तनों के माध्यम से निवेशकों से कुछ अमेरिका १९ अरब उठाया था.	Bank of America had raised some USD 19 billion from investors through convertible loans .
wf	.	.	 	 	 	 
wf	The	the	 	 	 	 
d004.s006.s000	rest	rest	n	x(x)	शेष	शेष	bn:00008047n	False	FALSE	शेष राशि अपने ही किटी से ली गयी थी, जो व्यापार इकाइयों की बिक्री के माध्यम से अच्छी तरह भरी गयी थी.	The rest of the amount was taken from its own kitty , which was well filled through the sale of business units .
wf	of	of	 	 	 	 
wf	the	the	 	 	 	 
d004.s006.s001	amount	amount	n	x(x)	राशि	राशि	bn:00003601n	False	FALSE	शेष राशि अपने ही किटी से ली गयी थी, जो व्यापार इकाइयों की बिक्री के माध्यम से अच्छी तरह भरी गयी थी.	The rest of the amount was taken from its own kitty , which was well filled through the sale of business units .
wf	was	be	 	 	 	 
wf	taken	take	 	 	 	 
wf	from	from	 	 	 	 
wf	its	its	 	 	 	 
wf	own	own	 	 	 	 
d004.s006.s002	kitty	kitty	n	x(x)	किटी	किटी	bn:00047831n	False	FALSE	शेष राशि अपने ही किटी से ली गयी थी, जो व्यापार इकाइयों की बिक्री के माध्यम से अच्छी तरह भरी गयी थी.	The rest of the amount was taken from its own kitty , which was well filled through the sale of business units .
wf	,	,	 	 	 	 
wf	which	which	 	 	 	 
wf	was	be	 	 	 	 
wf	well	well	 	 	 	 
wf	filled	fill	 	 	 	 
wf	through	through	 	 	 	 
wf	the	the	 	 	 	 
d004.s006.s003	sale	sale	n	x(x)	बिक्री	बिक्री	bn:00068915n	False	FALSE	शेष राशि अपने ही किटी से ली गयी थी, जो व्यापार इकाइयों की बिक्री के माध्यम से अच्छी तरह भरी गयी थी.	The rest of the amount was taken from its own kitty , which was well filled through the sale of business units .
wf	of	of	 	 	 	 
d004.s006.s004	business	business	n	x(x)	व्यापार	व्यापार	bn:00014136n	False	FALSE	शेष राशि अपने ही किटी से ली गयी थी, जो व्यापार इकाइयों की बिक्री के माध्यम से अच्छी तरह भरी गयी थी.	The rest of the amount was taken from its own kitty , which was well filled through the sale of business units .
d004.s006.s005	units	unit	n	x(x)	इकाइयों	इकाइयों	bn:00079107n	False	FALSE	शेष राशि अपने ही किटी से ली गयी थी, जो व्यापार इकाइयों की बिक्री के माध्यम से अच्छी तरह भरी गयी थी.	The rest of the amount was taken from its own kitty , which was well filled through the sale of business units .
wf	.	.	 	 	 	 
d004.s007.s000	Bank	bank	n	x(x)	बैंक	बैंक	bn:00008364n	False	FALSE	बैंक के अध्यक्ष, केनेथसन ने बुधवार शाम को अमरीकी करदाता के लिए अपना आभार व्यक्‍त किया: कर्‌स इन्जेक्शन ने बहुत ही कठिन समय से मदद की ।	Bank head Kenneth Lewis extended his express thanks to the American taxpayer on Wednesday evening : The cash injection helped over a very difficult time .
wf	head	head	 	 	 	 
wf	Kenneth	kenneth	 	 	 	 
wf	Lewis	lewi	 	 	 	 
wf	extended	extend	 	 	 	 
wf	his	he	 	 	 	 
wf	express	express	 	 	 	 
wf	thanks	thanks	 	 	 	 
wf	to	to	 	 	 	 
wf	the	the	 	 	 	 
wf	American	american	 	 	 	 
wf	taxpayer	taxpayer	 	 	 	 
wf	on	on	 	 	 	 
wf	Wednesday	wednesday	 	 	 	 
wf	evening	evening	 	 	 	 
wf	:	:	 	 	 	 
wf	The	the	 	 	 	 
wf	cash	cash	 	 	 	 
wf	injection	injection	 	 	 	 
wf	helped	help	 	 	 	 
wf	over	over	 	 	 	 
wf	a	a	 	 	 	 
wf	very	very	 	 	 	 
wf	difficult	difficult	 	 	 	 
wf	time	time	 	 	 	 
wf	.	.	 	 	 	 
wf	The	the	 	 	 	 
d004.s008.s000	bank	bank	 	 	 	 
wf	overstretched	overstretch	 	 	 	 
wf	at	at	 	 	 	 
wf	the	the	 	 	 	 
d004.s008.s001	height	height	 	 	 	 
wf	of	of	 	 	 	 
wf	the	the	 	 	 	 
wf	financial	financial	 	 	 	 
d004.s008.s002	crisis	crisis	 	 	 	 
wf	by	by	 	 	 	 
wf	taking	take	 	 	 	 
wf	over	over	 	 	 	 
wf	the	the	 	 	 	 
d004.s008.s003	investment	investment	 	 	 	 
d004.s008.s004	bank	bank	 	 	 	 
wf	Merrill	merrill	 	 	 	 
wf	Lynch	lynch	 	 	 	 
wf	.	.	 	 	 	 
wf	Citigroup	citigroup	 	 	 	 
wf	also	also	 	 	 	 
wf	plans	plan	 	 	 	 
wf	to	to	 	 	 	 
wf	raise	raise	 	 	 	 
d004.s009.s000	cash	cash	n	x(x)	पैसा	पैसा	bn:00016448n	False	FALSE	इसके अलावा, राजधानी बाजार पर पैसा कमाने की योजना भी अपने आप को राज्य के साथ मुक्त करने के लिए योजना बना रही है.	Citigroup also plans to raise cash on the capital market to free itself from its liabilities with the state .
wf	on	on	 	 	 	 
wf	the	the	 	 	 	 
wf	capital	capital	 	 	 	 
wf	market	market	 	 	 	 
wf	to	to	 	 	 	 
wf	free	free	 	 	 	 
wf	itself	itself	 	 	 	 
wf	from	from	 	 	 	 
wf	its	its	 	 	 	 
d004.s009.s001	liabilities	liability	n	x(x)	योजना	योजना	bn:00050920n	False	FALSE	इसके अलावा, राजधानी बाजार पर पैसा कमाने की योजना भी अपने आप को राज्य के साथ मुक्त करने के लिए योजना बना रही है.	Citigroup also plans to raise cash on the capital market to free itself from its liabilities with the state .
wf	with	with	 	 	 	 
wf	the	the	 	 	 	 
d004.s009.s002	state	state	n	x(x)	राज्य	राज्य	bn:00074010n	False	FALSE	इसके अलावा, राजधानी बाजार पर पैसा कमाने की योजना भी अपने आप को राज्य के साथ मुक्त करने के लिए योजना बना रही है.	Citigroup also plans to raise cash on the capital market to free itself from its liabilities with the state .
wf	.	.	 	 	 	 
wf	Already	already	 	 	 	 
wf	on	on	 	 	 	 
d004.s010.s000	Thursday	thursday	n	x(x)	गुरुवार	गुरुवार	bn:00076744n	False	FALSE	पहले से ही गुरुवार को, अमरीकी बैंक कुछ अमेरिका २० अरब की राजधानी की घोषणा करने में समर्थ था, जो कि वृत्तों के संदर्भ के साथ सीएनबीसी ने रिपोर्ट की ।	Already on Thursday , the US bank was able to announce a capital increase of some USD 20 billion , reported CNBC with reference to circles .
wf	,	,	 	 	 	 
wf	the	the	 	 	 	 
d004.s010.s001	US	us	 	 	 	 
d004.s010.s002	bank	bank	n	x(x)	बैंक	बैंक	bn:00008364n	False	FALSE	पहले से ही गुरुवार को, अमरीकी बैंक कुछ अमेरिका २० अरब की राजधानी की घोषणा करने में समर्थ था, जो कि वृत्तों के संदर्भ के साथ सीएनबीसी ने रिपोर्ट की ।	Already on Thursday , the US bank was able to announce a capital increase of some USD 20 billion , reported CNBC with reference to circles .
wf	was	be	 	 	 	 
wf	able	able	 	 	 	 
wf	to	to	 	 	 	 
wf	announce	announce	 	 	 	 
wf	a	a	 	 	 	 
d004.s010.s003	capital	capital	n	x(x)	राजधानी	राजधानी	bn:00015496n	False	FALSE	पहले से ही गुरुवार को, अमरीकी बैंक कुछ अमेरिका २० अरब की राजधानी की घोषणा करने में समर्थ था, जो कि वृत्तों के संदर्भ के साथ सीएनबीसी ने रिपोर्ट की ।	Already on Thursday , the US bank was able to announce a capital increase of some USD 20 billion , reported CNBC with reference to circles .
d004.s010.s004	increase	increase	 	 	 	 
wf	of	of	 	 	 	 
wf	some	some	 	 	 	 
wf	USD	usd	 	 	 	 
wf	20	20	 	 	 	 
wf	billion	billion	 	 	 	 
wf	,	,	 	 	 	 
wf	reported	report	 	 	 	 
wf	CNBC	cnbc	 	 	 	 
wf	with	with	 	 	 	 
d004.s010.s005	reference	reference	n	x(x)	संदर्भ	संदर्भ	bn:00000939n	True	FALSE	पहले से ही गुरुवार को, अमरीकी बैंक कुछ अमेरिका २० अरब की राजधानी की घोषणा करने में समर्थ था, जो कि वृत्तों के संदर्भ के साथ सीएनबीसी ने रिपोर्ट की ।	Already on Thursday , the US bank was able to announce a capital increase of some USD 20 billion , reported CNBC with reference to circles .
wf	to	to	 	 	 	 
d004.s010.s006	circles	circle	n	x(x)	वृत्तों	वृत्तों	bn:00008279n	False	FALSE	पहले से ही गुरुवार को, अमरीकी बैंक कुछ अमेरिका २० अरब की राजधानी की घोषणा करने में समर्थ था, जो कि वृत्तों के संदर्भ के साथ सीएनबीसी ने रिपोर्ट की ।	Already on Thursday , the US bank was able to announce a capital increase of some USD 20 billion , reported CNBC with reference to circles .
wf	.	.	 	 	 	 
wf	A	a	 	 	 	 
wf	Citigroup	citigroup	 	 	 	 
d004.s011.s000	spokesman	spokesman	 	 	 	 
wf	declined	decline	 	 	 	 
wf	to	to	 	 	 	 
wf	comment	comment	 	 	 	 
wf	.	.	 	 	 	 
wf	Goldman	goldman	 	 	 	 
wf	Sachs	sach	 	 	 	 
wf	,	,	 	 	 	 
wf	JP	jp	 	 	 	 
wf	Morgan	morgan	 	 	 	 
wf	Chase	chase	 	 	 	 
wf	and	and	 	 	 	 
wf	Morgan	morgan	 	 	 	 
wf	Stanley	stanley	 	 	 	 
wf	had	have	 	 	 	 
wf	already	already	 	 	 	 
wf	repaid	repay	 	 	 	 
wf	their	they	 	 	 	 
d004.s012.s000	support	support	 	 	 	 
wf	in	in	 	 	 	 
d004.s012.s001	June	june	 	 	 	 
wf	.	.	 	 	 	 
wf	Cheshire	cheshire	 	 	 	 
d005.s000.s000	Appeal	appeal	 	 	 	 
wf	Will	will	 	 	 	 
wf	Point	point	 	 	 	 
wf	to	to	 	 	 	 
wf	Twitter	twitter	 	 	 	 
wf	There	there	 	 	 	 
wf	were	be	 	 	 	 
d005.s001.s000	half a dozen	half_a_dozen	 	 	 	 
wf	of	of	 	 	 	 
wf	them	they	 	 	 	 
wf	typing	typing	 	 	 	 
wf	away	away	 	 	 	 
wf	in	in	 	 	 	 
wf	the	the	 	 	 	 
d005.s001.s001	courtroom	courtroom	 	 	 	 
d005.s001.s002	rows	row	 	 	 	 
wf	.	.	 	 	 	 
wf	Minute	minute	 	 	 	 
wf	by	by	 	 	 	 
wf	minute	minute	 	 	 	 
wf	,	,	 	 	 	 
wf	they	they	 	 	 	 
wf	sent	send	 	 	 	 
wf	out	out	 	 	 	 
d005.s002.s000	reports	report	n	x(x)	खबर	खबर	bn:00000739n	False	FALSE	एक मिनट में, वे ट्विटर के माध्यम से भयंकर गवाही की खबर भेजा.	Minute by minute , they sent out reports of gruesome testimony via Twitter .
wf	of	of	 	 	 	 
wf	gruesome	gruesome	 	 	 	 
d005.s002.s001	testimony	testimony	n	x(x)	गवाही	गवाही	bn:00076677n	False	FALSE	एक मिनट में, वे ट्विटर के माध्यम से भयंकर गवाही की खबर भेजा.	Minute by minute , they sent out reports of gruesome testimony via Twitter .
wf	via	via	 	 	 	 
wf	Twitter	twitter	 	 	 	 
wf	.	.	 	 	 	 
wf	In	in	 	 	 	 
wf	the	the	 	 	 	 
d005.s003.s000	end	end	n	x(x)	बाद,	बाद,	bn:00030720n	False	FALSE	इसके बाद, रक्षा कहती है कि इस तरह की सुरक्षा के लिए, बलात्कार और बच्चों के साथ व्यवहार करनेवाले परीक्षणों के बारे में १,००,००० से भी ज़्यादा संदेश थे जो बलात्कार और बच्चों के साथ एक ऐसे घर में लगे हुए थे जिसमें आग लगा दी गयी थी ।	In the end , the defense says , there were more than 140,000 Twitter messages about the trial that dealt with rape and children tied to their beds in a house that was set ablaze .
wf	,	,	 	 	 	 
wf	the	the	 	 	 	 
d005.s003.s001	defense	defense	n	x(x)	रक्षा	रक्षा	bn:00025872n	False	FALSE	इसके बाद, रक्षा कहती है कि इस तरह की सुरक्षा के लिए, बलात्कार और बच्चों के साथ व्यवहार करनेवाले परीक्षणों के बारे में १,००,००० से भी ज़्यादा संदेश थे जो बलात्कार और बच्चों के साथ एक ऐसे घर में लगे हुए थे जिसमें आग लगा दी गयी थी ।	In the end , the defense says , there were more than 140,000 Twitter messages about the trial that dealt with rape and children tied to their beds in a house that was set ablaze .
wf	says	say	 	 	 	 
wf	,	,	 	 	 	 
wf	there	there	 	 	 	 
wf	were	be	 	 	 	 
wf	more	more	 	 	 	 
wf	than	than	 	 	 	 
wf	140,000	140,000	 	 	 	 
wf	Twitter	twitter	 	 	 	 
d005.s003.s002	messages	message	n	x(x)	संदेश	संदेश	bn:00054523n	False	FALSE	इसके बाद, रक्षा कहती है कि इस तरह की सुरक्षा के लिए, बलात्कार और बच्चों के साथ व्यवहार करनेवाले परीक्षणों के बारे में १,००,००० से भी ज़्यादा संदेश थे जो बलात्कार और बच्चों के साथ एक ऐसे घर में लगे हुए थे जिसमें आग लगा दी गयी थी ।	In the end , the defense says , there were more than 140,000 Twitter messages about the trial that dealt with rape and children tied to their beds in a house that was set ablaze .
wf	about	about	 	 	 	 
wf	the	the	 	 	 	 
